"RA","EVADIDO","RESID_ARARAS","BOLSISTA","GRADE_CORRENTE","NOTA_MEDIA","PONTUACAO_PS","TOT_MAT_CURSADAS","TOT_APROVACOES","TOT_REPROVACOES","TOT_REPROV_FREQ","TOT_REPROV_NOTA_FREQ","NCS005","NCS012","SIF001","SIF002","SIF004","SIF005","SIF008","SIF009","SIF010","SIF011","SIF012","SIF015","SIF016","SIF017","SIF019","SIF021","SIF022","SIF026","SIF027","SIF028","SIF031","SIF032","SIF033","SIF035","SIF037","SIF040","SIF041","SIF042","SIF043","SIF047","SIF049","SIF056","SIF057","SIF058","SIF060","SIF062","SIF063","SIF064","SIF065","SIF068","SIF071","SIF029","SIF030","SIF038","SIF039","SIF070","NCS037","NCS040","SIF006","SIF072","SIF073"
"dfa2554d95105da59034eb6288e8cc79",1,0,1,2019,5.2,57,8,6,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1
"dfa398c40d6b6f627e6d154ef371cb5a",0,0,1,2019,6.9,39,10,9,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1
"e0256c572e48677f72eb9724ba852260",1,1,1,2015,7.1,47,12,11,1,1,0,0,1,1,1,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"e026c5d3d76c0129dbc8fd28f5e13356",0,0,1,2019,6.2,36,10,9,1,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"e02999843867d0e8009ab63b0d2ebadd",1,1,1,2017,3.7,37,6,3,3,3,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"e0b99b7c7631b8f632d1ba15d2e14347",1,1,1,2015,5.8,47,12,8,4,3,1,0,1,1,1,1,1,2,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
"e10235f3568040011ca462ac90c0a804",0,0,1,2016,7.4,35,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"e18c20d4b1a1a534c0eb4090d8ea8a8a",0,1,1,2018,7.6,70,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"e31263a526f8573df88bf4a7f6223710",0,0,1,2019,7,53,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"e3239143fb29aa1283375f44db08b095",1,0,1,2017,2.2,47,12,3,9,3,6,0,2,2,1,2,1,4,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,4,0,0
"e491102eac4e5d2407d6b7845d2b40fa",0,1,1,2019,5.8,54,9,8,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"e55a8b9bb165f0361fd2e47e73f4b4ae",1,0,1,2015,6.2,47,6,5,1,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"e56a151e21dae00d08bc727cfb09fbdf",1,0,1,2017,5.4,52,12,9,3,3,0,0,1,1,1,1,1,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"e5a95b2c52360c64205693b6ee961867",0,1,1,2018,7.8,79,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"e6733f245a3d0e8ef4d779042ecaa00e",0,1,1,2015,8.4,64,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"e6981c325a7f237f19380007cbfe98a5",0,1,1,2018,8.5,70,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"e6f389159ffe55662b777644a7f8e69c",1,0,1,2017,7.1,52,12,12,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"e70aa1db5beada987c40a77104283a3b",0,0,1,2018,6.3,37,22,20,2,2,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"e8ff55682b208ffbcd1bb633161e4e58",0,0,1,2018,5.5,39,22,18,4,2,2,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
"e93047c2b0127ab221210b7eb0720114",1,1,1,2016,3.5,37,12,5,7,7,0,0,2,2,1,2,1,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0
"e96e8fcc348dbfdffc3d8582f9084d29",0,0,1,2019,7.3,63,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"e9fd795a6856745ecbed4f2c2b8f699d",1,1,1,2015,1.1,38,17,0,17,9,8,0,0,0,0,0,0,2,4,4,0,0,2,4,0,4,2,4,2,4,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,4,0,0,4,0,0,0,0,0,0,2,0,0
"ea25df70f098290bfbced5c7fe3d35f2",1,0,1,2017,5,42,11,6,5,3,1,0,0,2,1,4,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0
"eb7abb74da6948126950840a741437ae",0,0,1,2019,4.2,51,10,5,5,5,0,0,0,2,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2
"ebea6b79706a072508c04f00af2f4731",0,1,0,2017,6,64,36,32,4,4,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0
"ec386ee1c9c8f8c9b7bfb6585b864c7a",0,0,1,2016,5.2,47,47,34,13,11,2,0,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,0,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,2,1,1,0,0
"ec4a83114eb42fc00cc94c600d408d3a",0,0,1,2017,6.1,47,36,33,3,3,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,0,0,2,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"ec98a1c24abb013351b286e05136bedf",0,0,1,2018,6.7,58,37,36,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"eccb8256d2abba3bf6fdb846b7746deb",1,1,1,2014,6,39,53,46,7,7,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,1,0,0
"ecd3cac680afab9fa09521f9f52f8e78",0,1,1,2017,6.4,45,36,35,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"ece3313afee41f03280f3a5cfe558c65",0,0,1,2014,7.9,47,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"edc2336bebd66ae4507602ab2fe5fae8",1,0,1,2016,5.8,51,47,41,6,6,0,0,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"eddbe97ea034a00b572f7cabc14b93bb",1,1,1,2017,3.7,41,36,15,21,19,1,0,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,4,0,2,2,0,0,2,1,0,0,1,1,1,0,0,1,2,3,0,1,2,1,2,0,0,0,0,1,0,0
"eed124493dfdcb748f4a8108bf02d4e5",0,0,1,2018,7.4,53,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ef24d78f71c7db6f6a961175a160132c",0,1,0,2016,5.8,55,48,41,7,7,0,0,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,2,2,1,0,0
"efd0750b96e615689284ef864780300a",0,0,1,2018,8.9,47,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"f0ab07d9906834d9fcc8dd3be6c106b6",1,1,1,2018,5.1,57,11,6,5,5,0,1,0,1,1,1,2,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"f13a785668ed33c2a32d09d499ffa7de",0,0,1,2018,4.5,43,22,13,9,7,2,1,0,2,1,1,1,1,2,1,0,0,2,1,0,1,2,2,1,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"f13f6af0c9080fc42a748a187c281596",1,0,0,2015,3.1,47,12,3,9,4,5,0,0,0,0,0,0,4,2,0,0,0,4,1,0,4,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0
"f184bde17a63aa968ef7814628db78ed",0,1,1,2019,7.6,60,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"f19c858ffa55de88301164e8678c0dc0",0,1,1,2017,5.4,39,30,24,6,5,1,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,0,0,1,1,0,0,1,1,2,0,0,1,1,1,0,0,2,1,2,0,0,0,0,1,0,0
"f1f142378ded713766ebbbfe48f93f56",1,0,1,2018,6.4,42,3,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"f211f1d5eea653bc5b5586f553a2b33d",0,0,1,2019,7.6,61,10,9,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1
"f2133ed34ac1bdfbe1b7cb6d2c46b466",0,1,1,2017,7.6,46,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"f22992e62bb76c4a56c5846d74ccb456",0,0,1,2017,7.7,45,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"f2455da2c43dcdaad4a83b0a4a400491",1,1,1,2014,0,42.3,6,0,6,1,5,0,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"f2d2bef9fd20642c61cb26dff214895c",0,1,1,2018,7.9,47,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"f3ca53db4b3e48bb09758a0eb2a5a78a",0,0,1,2017,8.3,47,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"f41ddb656bc790d6635b068613c67e18",0,1,1,2015,6.7,59,45,40,5,5,0,0,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0
"f4859557f62668bda6e2c942b0d598e5",1,1,1,2015,2,43,12,1,11,11,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0
"f499004768515ef6fd7e5de4c2cd5136",1,1,1,2015,2.5,40,6,1,5,5,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"f4bef6146a9f221fb150e118838d36a4",0,1,1,2018,8,63,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"f5a35f4d8f589a90821e7bf140e02c3f",0,1,1,2019,4.8,47,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"f5aa360d980f80f7ea653331239fcfc6",1,1,0,2014,4.8,34.3,29,15,14,11,2,0,1,1,1,1,1,1,2,2,4,0,2,1,2,1,2,2,1,2,4,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,1,2,0,1,2,3,0,0,0,0,0,1,0,0
"f5b747d49140defe96861ff0db934b79",0,1,1,2015,7.9,44,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"f61efbad5f6b3c9ac0efac410b893058",0,1,1,2018,6.7,47,22,21,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"f71603310fe256ca87b14bd01d91db57",0,0,1,2015,9.1,44,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"f793149730e53f5fcb04e75dccaebf4b",0,0,1,2016,6.3,47,48,46,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,0,0
"f895b650313b5f709d7062570613fb66",1,1,1,2016,5.4,47,23,15,8,8,0,0,2,1,1,1,1,1,2,2,0,0,1,2,0,1,2,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"f9153eb3a1233c5d18e7cc3ede7a7555",0,1,1,2019,6.3,47,9,8,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"f97a97e10e13c26509a41e15c25bd2c7",0,0,1,2017,7.7,34,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"f99fcf40e44a01e8dd2da73a84ab7d05",1,0,1,2015,7,47,23,22,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0
"fa9b0e0f5da80b044beb8b6e6d696ed6",0,1,1,2016,5.7,56,48,40,8,8,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0
"fab5339688b92cc62a38f1d06ea59050",1,0,1,2014,6.8,47,12,12,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"faf5acc3fa26af66f3325517a4115182",1,1,1,2018,5.9,54,17,13,4,4,0,1,0,1,1,1,1,1,1,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"fc0bc3754b321e93f9fa0c6f093c1509",0,1,1,2015,7.7,49,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"fc91aecd98b2a422a585e2cb01fb930f",0,0,1,2014,6,47,49,48,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"fcc494e726f287f8786f63bd2c64326a",0,1,1,2016,7.8,46,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"fd4977d9da890e76fb29832c867f0293",1,1,1,2015,6.5,47,23,22,1,1,0,0,1,1,1,1,1,1,1,2,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"fe24cf886d6136f36a88bb2456705abc",0,0,1,2019,6.7,55,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"fe9fb2da3433abc0408fc30876bc9d1a",0,1,1,2018,6.8,59,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ffd056c546dfb94f378aed33f893612d",1,1,1,2015,5,49,12,8,4,4,0,0,1,2,1,1,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
"ffd5a680c0f37d5a15760b54ca520b42",1,1,1,2016,3.8,47,6,3,3,3,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
